,internal,best_match,index_of_bast_match,exact_best_match,similarity
5649,spike seasoning,poultry seasoning,919,poultry seasoning,0.9366048345870427
5650,spinach,spinach raw,13047,spinach,1.0000000000000004
5651,spinach fettuccine,spaghetti spinach dry,28521,spaghetti spinach,0.8877287714479167
5652,spinach leaf,pumpkin leaf raw,12948,pumpkin leaf,0.94609242075831
5653,spinach linguine,spinach raw,13047,spinach,0.8922092363948172
5654,spinach noodle,rice noodle dry,28533,rice noodle,0.9399798793020441
5655,spinach pasta,spinach canned reg pk sol liquid,13055,spinach canned,0.9348132756775771
5656,spinach souffle,spinach souffle,13612,spinach souffle,1.0000000000000004
5657,spinach tortellini,new zealand spinach cooked boiled drained ,12439,new zealand spinach cooked,0.9234937415103753
5658,spinach tortilla,tortilla ready-to-bake or -fry corn,26125,tortilla,0.9022909899784133
5659,spiral shaped pasta,pasta homemade made with egg cooked,28452,pasta homemade,0.8608940901536681
5660,spirulina,acerola west indian cherry raw,8069,acerola,0.9514688876888875
5661,splenda brown sugar blend,cranberry juice blend 100% juice bottled with added vitamin c ca,9287,cranberry juice blend,0.8907395142044047
5662,splenda granular,infformula mead john infant formula prosob lipi lc notrec arachidonic acid docosahexaenoic acid,2053,infformula,0.8361735552041789
5663,splenda sugar blend for baking,sweetener for baking brown contains sugar sucralose,28127,sweetener for baking,0.8602854776077703
5664,splenda sugar substitute,milk substitute fluid with lauric acid oil,189,milk substitute fluid,0.932261509339939
5665,split pea,pea split mature seed cooked boiled ,21209,pea split,0.9874944503878096
5666,split red lentil,pigeon pea red gm mature seed raw,21261,pigeon pea red gm,0.8793393267705288
5667,sponge cake,cake fruitcake commonly prep,25455,cake fruitcake,0.9634803847672322
5668,sponge cake finger,cake angelfood commonly prep,25404,cake,0.94141411060296
5669,spray bottle,tomato juice canned with salt,13334,tomato juice,0.8273230606129542
5670,spreadable cheese with garlic and herb,prego pasta roasted garlic herb ital sauce ready-to-serve,5558,prego pasta roasted garlic herb ital sauce ready-to-serve,0.8383758211011642
5671,spring cabbage,swamp cabbage skunk cabbage raw,13244,swamp cabbage,0.9421796805181495
5672,spring green,pea green raw,12548,pea green,0.9328537269801878
5673,spring onion,pea onion canned sol liquid,12611,pea onion,0.9397572560668448
5674,spring roll,egg roll pork refrigerated heated,30135,egg roll,0.9252342501199292
5675,spring roll wrapper,meat extender,21274,meat extender,0.8996553493771737
5676,sprite,cheesefurter chip smokie pork bf,6472,cheesefurter,0.9159315339799703
5677,squab,squab pigeon meat skin raw,3926,squab,1.0000000000000004
5678,squash,squash summer crookneck straightneck raw,13073,squash,1.0
5679,squash blossom,squash summer crookneck straightneck raw,13074,squash summer,0.9334619773890627
5680,squash puree,prune puree,9138,prune puree,0.9033054791114401
5681,squid,squid mixed specie raw,20481,squid,1.0
5682,squid ink,frybread made with lard navajo,37028,frybread,0.9765715817975773
5683,squid ring,frybread made with lard navajo,37028,frybread,0.950457767074111
5684,squirrel,squirrel ground meat alaska native,36951,squirrel,1.0000000000000004
5685,sriracha sauce,sauce teriyaki ready-to-serve,5283,sauce,0.9592721900159761
5686,st. germain elderflower liqueur,kellogg's cinnabon pancake caramel,35215,kellogg's cinnabon,0.7949279827768783
5687,stale bread,bread banana prep from recipe made with margarine,25250,bread,0.955078353954297
5688,standing rib roast,roast bf deli style prepackaged sliced,6523,roast bf,0.9418879134294276
5689,star anise,chive raw,12034,chive,0.9518962083137129
5690,star anise pod,mullet striped raw,20076,mullet striped,0.9070960361023277
5691,star fruit,peach nectar canned c,8791,peach nectar,0.9352368723286685
5692,starch,cornstarch,28248,cornstarch,0.8974258955363515
5693,steak,chicken broiler rotisserie barbecue breast meat only,3080,chicken,0.9733928582404046
5694,steak fillet,vegetarian fillet,37907,vegetarian fillet,0.9459318714564832
5695,steak sauce,tomato sauce canned no salt added,37948,tomato sauce,0.9563016942594581
5696,steak seasoning,poultry seasoning,919,poultry seasoning,0.9177236983279962
5697,steak spice,cheese colby,22,cheese colby,0.93140562384705
5698,steak ums,mother's taffy sandwich cooky,35853,mother's taffy sandwich cooky,0.9122271631738839
5699,steamer clam,fish lingcod meat raw alaska native,36864,fish lingcod,0.9427848950835965
5700,steel cut oat,oil oat,2704,oil oat,0.8786024370375127
5701,stevia,sapodilla raw,8983,sapodilla,0.9380754886317161
5702,stevia powder,onion powder,905,onion powder,0.911561451629111
5703,stevia truvia,triticale,28376,triticale,0.9267295740860042
5704,stew beef chunk,gravy chicken dry,5307,gravy chicken,0.9175761193917862
5705,stew meat,game meat beaver raw,23073,game meat beaver,0.9297124710119752
5706,stewed tomato,soup tomato canned condensed,5373,soup tomato,0.9306264433034206
5707,stewing beef,chicken stewing meat skin giblet neck raw,3758,chicken stewing,0.9042187146344638
5708,stewing chicken,chicken stewing meat skin giblet neck raw,3758,chicken stewing,0.9321831833401847
5709,stewing lamb,chicken stewing meat skin giblet neck raw,3758,chicken stewing,0.8770558050608814
5710,stewing veal,chicken stewing meat skin giblet neck raw,3758,chicken stewing,0.8208138004344007
5711,stick,dock raw,13509,dock,0.9800608289656276
5712,sticky rice,pudding rice ready-to-eat,27290,pudding rice,0.9355481304918681
5713,stilton cheese,liver cheese pork,6518,liver cheese,0.9412562439824848
5714,stir fry beef,"beef rib eye small end rib 10-12 lean fat 0""fat choice raw",15628,beef rib,0.8902531070669968
5715,stir fry sauce,tomato sauce canned no salt added,37948,tomato sauce,0.8975017453285772
5716,stir fry vegetable,soup onion canned condensed,5165,soup onion,0.8915576134120993
5717,stock,squirrel ground meat alaska native,36951,squirrel,0.9676781443059788
5718,stock cube,soup stock beef home-prepared,5399,soup stock,0.9337711981441982
5719,stone ground dijon mustard,spice mustard sd ground,902,spice mustard sd ground,0.894223345008708
5720,stone ground mustard,clove ground,882,clove ground,0.9268596478533938
5721,stone ground white cornmeal,game meat deer ground raw,24343,game meat deer ground,0.856592250346669
5722,stone ground whole wheat flour,wheat flour bread unenriched,28527,wheat flour bread,0.8930744353103386
5723,stone ground yellow cornmeal,cornmeal yellow self-rising bolted plain enriched,28232,cornmeal yellow,0.8826678501715151
5724,stout beer,alcoholic beverage beer reg all,18390,alcoholic beverage beer,0.9104563049549456
5725,stove top stuffing mix,george weston baker brownberry sage onion stuffing mix dry,26502,george weston baker brownberry sage onion stuffing mix,0.8820303971541884
5726,straw mushroom,mushroom straw canned drained sol,15121,mushroom straw,0.9781315786898672
5727,strawberry,strawberry raw,8990,strawberry,1.0000000000000004
5728,strawberry all fruit spread,strawberry frozen unsweetened,8997,strawberry frozen,0.918918553177065
5729,strawberry cake mix,pumpkin pie mix canned,12965,pumpkin pie mix,0.9381490327806818
5730,strawberry cream cheese,cheese cream,46,cheese cream,0.9426260483127169
5731,strawberry extract,vanilla extract,949,vanilla extract,0.9639033265350923
5732,strawberry gelatin,gelatin dry powder unsweetened,27247,gelatin,0.8926378027499154
5733,strawberry glaze,frosting glaze prepared-from-recipe,27732,frosting glaze,0.8632084534963423
5734,strawberry ice cream,ice cream strawberry,27503,ice cream strawberry,0.9838170219449466
5735,strawberry ice cream topping,ice cream strawberry,27503,ice cream strawberry,0.971931869163867
5736,strawberry jam,strawberry raw,8991,strawberry raw,0.929854527541812
5737,strawberry jell o gelatin dessert,gelatin dessert dry mix,27233,gelatin dessert,0.90099402975822
5738,strawberry jelly,strawberry canned heavy syrup pk sol liquid,8993,strawberry canned,0.9430833731440449
5739,strawberry juice,orange juice raw,8660,orange juice,0.9595284356675197
5740,strawberry liqueur,alcoholic beverage liqueur coffee 53 proof,19490,alcoholic beverage liqueur,0.8596657185284461
5741,strawberry pie filling,pie filling apple canned,27574,pie filling,0.9643990368294852
5742,strawberry preserve,blueberry raw,8248,blueberry,0.9500752908165788
5743,strawberry puree,prune puree,9138,prune puree,0.8873573317886413
5744,strawberry sauce,tomato sauce canned no salt added,37948,tomato sauce,0.963154436609337
5745,strawberry slice,strawberry frozen unsweetened,8997,strawberry frozen,0.9538079699333009
5746,strawberry soda,strawberry canned heavy syrup pk sol liquid,8993,strawberry canned,0.9444404564092284
5747,strawberry sorbet,apricot raw,8152,apricot,0.8745823312684788
5748,strawberry syrup,fruit syrup,26844,fruit syrup,0.9501464628460458
5749,strawberry vodka,grape juice canned or bottled unsweetened with added vitamin c,8519,grape juice,0.879070744809824
5750,strawberry yogurt,yogurt plain whole milk 8 gram protein per 8 oz,338,yogurt,0.9407915054503876
5751,streaky bacon,bacon bit meatless,37936,bacon bit,0.9689617318322633
5752,string,formbar marssnack snicker marathonprotperfbar carmelnutrush,34865,formbar,0.9302042653649545
5753,string bean,bean shellie canned sol liquid,11749,bean shellie,0.9531062085580085
5754,strip steak,ostrich outside strip cooked,4504,ostrich outside strip cooked,0.9256045821272255
5755,striped bass,sea bass mixed specie raw,20204,sea bass,0.866624766119217
5756,strong black coffee,silk coffee soymilk,21514,silk coffee,0.9367997169448763
5757,strong black tea,tea tundra herb laborador combination alaska native,36954,tea,0.9507627542127188
5758,strong coffee,silk coffee soymilk,21514,silk coffee,0.9510969935981146
5759,strong white flour,wheat flour white industrial 9% protein bleached enriched,28727,wheat flour white industrial,0.9154092740139795
5760,stuffed green olive,olive ripe canned small-extra large,8634,olive,0.9112339426183156
5761,stuffed olive,olive ripe canned small-extra large,8634,olive,0.9459930179702138
5762,stuffing cube,popover dry mix enriched,26070,popover,0.9347281227961458
5763,sturgeon fillet,emu fan fillet raw,4441,emu fan fillet,0.9415075675995508
5764,submarine roll,roll dinner plain comm prepared inc brown -n- serve,26073,roll,0.9688962318653624
5765,sucanat,surimi,20261,surimi,0.9802835088349039
5766,suckling pig,froz novelty ice type sugar free ornge chry grp popsicle,28027,froz novelty,0.9571986407077387
5767,suet,beverag unilev slimfast shake hi protein whey powder 3-2-1 plan ,18548,beverag,0.9354741548058806
5768,sugar,sugar brown,27652,sugar,1.0
5769,sugar cane,syrup cane,38316,syrup cane,0.9142409436906705
5770,sugar cookie mix,cookie chocolate with icing or coating,36101,cookie chocolate,0.9393758177459252
5771,sugar cooky,cooky sugar commonly prep reg incl vanilla,25694,cooky sugar,0.9864480347250147
5772,sugar crystal,sugar brown,27652,sugar,0.949546116442496
5773,sugar cube,sugar brown,27653,sugar brown,0.9531048478687225
5774,sugar free chocolate syrup,syrup chocolate hershey's sugar free genuine chocolate flavor lite syru,28154,syrup chocolate hershey's sugar free,0.929296781959438
5775,sugar free cool whip,frozen novelty sugar free creamsicle pop,28087,frozen novelty sugar free,0.9193461390067529
5776,sugar free fat free instant pudding mix,cooky brownie dry mix sugar free,25673,cooky brownie dry mix sugar free,0.8847704695497431
5777,sugar free instant butterscotch pudding mix,cooky brownie dry mix sugar free,25673,cooky brownie dry mix sugar free,0.8908613748897969
5778,sugar free instant chocolate pudding mix,pudding chocolate dry mix inst prep with 2% milk,27112,pudding chocolate dry mix,0.8955250400887095
5779,sugar free instant pudding mix,cooky brownie dry mix sugar free,25673,cooky brownie dry mix sugar free,0.9062866666778915
5780,sugar free instant vanilla pudding mix,pudding vanilla dry mix inst,27311,pudding vanilla dry mix,0.8991650416042886
5781,sugar free jello,frozen novelty sugar free creamsicle pop,28087,frozen novelty sugar free,0.927425657689292
5782,sugar free maple syrup,syrup sugar free,37850,syrup sugar free,0.926066604156555
5783,sugar free non fat vanilla yogurt,yogurt vanilla low fat 11 gram protein per 8 oz,352,yogurt vanilla low fat,0.9124313583274337
5784,sugar free orange gelatin,sweetener sugar sub granulated brown,28137,sweetener sugar sub granulated,0.845938336923029
5785,sugar free raspberry gelatin,gelatin dessert dry mix,27234,gelatin dessert dry mix,0.8472079571416605
5786,sugar free shortbread cooky,murray (brand) sugar free shortbread cooky,35905,murray (brand) sugar free shortbread cooky,0.9434802956349024
5787,sugar free strawberry gelatin,syrup sugar free,37850,syrup sugar free,0.8548337348761552
5788,sugar free syrup,syrup sugar free,37850,syrup sugar free,0.9658980764936176
5789,sugar free vanilla ice cream,ice cream vanilla fat free,28019,ice cream vanilla fat free,0.9593992899630122
5790,sugar free vanilla pudding,pudding vanilla rte fat free,27416,pudding vanilla rte fat free,0.9428953353333779
5791,sugar free vanilla pudding mix,pudding vanilla dry mix reg,27329,pudding vanilla dry mix reg,0.922026758154091
5792,sugar free whipped topping,reddi wip fat free whipped topping,571,reddi wip fat free whipped topping,0.9352486332444105
5793,sugar ice cream cone,ice cream cone sugar rolled-type,25887,ice cream cone sugar,0.9926698540129497
5794,sugar pumpkin,pumpkin raw,12955,pumpkin,0.9651492546032943
5795,sugar snap pea,bean snap green raw,11753,bean snap,0.9391474085944009
5796,sugar substitute,milk substitute fluid with lauric acid oil,188,milk substitute,0.9664476727401148
5797,sugar syrup,syrup chocolate hershey's genuine chocolate flavor lite syrup,27666,syrup chocolate,0.9486988465608608
5798,sugar twin,sugar brown,27652,sugar,0.9824885182786774
5799,sultana,cloudberry raw alaska native,36827,cloudberry,0.9758441966424236
5800,sultana raisin,raisin seeded,8955,raisin seeded,0.9438898177148761
5801,sumac,surimi,20261,surimi,0.9691619811539167
5802,sumaq,surimi,20261,surimi,0.9764308940073293
5803,summer sausage,luncheon sausage pork bf,6630,luncheon sausage,0.9586343364663277
5804,summer savory,savory ground,926,savory,0.9225075118391568
5805,summer squash,squash summer crookneck straightneck raw,13074,squash summer,0.9684278551481894
5806,sun dried tomato,apple dried sulfured uncooked,8110,apple dried,0.9081172875290154
5807,sun dried tomato dressing,soup tomato dry mix prep with water,6045,soup tomato dry,0.8923007107260554
